fromNode	toNode	weight	direction	fromAltName	toAltName
LOC107400190	Gja4	0.113507014127721	undirected	LOC107400190	Gja4
LOC107400190	Id3	0.100644364833609	undirected	LOC107400190	Id3
LOC107400190	Agtrap	0.128381856668995	undirected	LOC107400190	Agtrap
LOC107400190	Cped1	0.116010514882888	undirected	LOC107400190	Cped1
LOC107400190	Col1a2	0.162605380579322	undirected	LOC107400190	Col1a2
LOC107400190	Slc13a4	0.194289323340579	undirected	LOC107400190	Slc13a4
LOC107400190	Flnc	0.128831113882439	undirected	LOC107400190	Flnc
LOC107400190	Wdr86	0.156582509948368	undirected	LOC107400190	Wdr86
LOC107400190	Inmt	0.130248675659785	undirected	LOC107400190	Inmt
LOC107400190	Wnt5b	0.11484502096702	undirected	LOC107400190	Wnt5b
LOC107400190	Slc6a13	0.205373007152752	undirected	LOC107400190	Slc6a13
LOC107400190	Ltbr	0.111762911825191	undirected	LOC107400190	Ltbr
LOC107400190	Emp1	0.187081300168497	undirected	LOC107400190	Emp1
LOC107400190	Mgp	0.107844876624977	undirected	LOC107400190	Mgp
LOC107400190	Stom	0.149695152698681	undirected	LOC107400190	Stom
LOC107400190	Prrx2	0.102670339735423	undirected	LOC107400190	Prrx2
LOC107400190	Ptgds	0.20958410533599	undirected	LOC107400190	Ptgds
LOC107400190	Serping1	0.122861905487268	undirected	LOC107400190	Serping1
LOC107400190	Mdk	0.10390819924379	undirected	LOC107400190	Mdk
LOC107400190	B2m	0.185401759886559	undirected	LOC107400190	B2m
LOC107400190	Thbd	0.177286314020327	undirected	LOC107400190	Thbd
LOC107400190	Myl9	0.161629423040366	undirected	LOC107400190	Myl9
LOC107400190	Tgm2	0.10976243254431	undirected	LOC107400190	Tgm2
LOC107400190	Ptgis	0.113331066973965	undirected	LOC107400190	Ptgis
LOC107400190	Slc13a3	0.12400113840117	undirected	LOC107400190	Slc13a3
LOC107400190	Bmp7	0.189065268225945	undirected	LOC107400190	Bmp7
LOC107400190	Foxc2	0.178243776830736	undirected	LOC107400190	Foxc2
LOC107400190	Itgb1	0.120427105201548	undirected	LOC107400190	Itgb1
LOC107400190	Mrc1	0.10620058032566	undirected	LOC107400190	Mrc1
LOC107400190	Vim	0.186418503404812	undirected	LOC107400190	Vim
LOC107400190	Nid1	0.149207879879135	undirected	LOC107400190	Nid1
LOC107400190	Foxc1	0.14926756301668	undirected	LOC107400190	Foxc1
LOC107400190	Bmp6	0.176467847488266	undirected	LOC107400190	Bmp6
LOC107400190	Ogn	0.207907372241373	undirected	LOC107400190	Ogn
LOC107400190	Tgfbi	0.123969144514632	undirected	LOC107400190	Tgfbi
LOC107400190	Anxa5	0.125868303025399	undirected	LOC107400190	Anxa5
LOC107400190	Crabp2	0.159926768156525	undirected	LOC107400190	Crabp2
LOC107400190	Txnip	0.133292626077233	undirected	LOC107400190	Txnip
LOC107400190	Olfml3	0.15066867569332	undirected	LOC107400190	Olfml3
LOC107400190	Rhoc	0.112794665348639	undirected	LOC107400190	Rhoc
LOC107400190	Vcam1	0.108529030744698	undirected	LOC107400190	Vcam1
LOC107400190	Kank2	0.172944395303669	undirected	LOC107400190	Kank2
LOC107400190	Tagln	0.15791752885085	undirected	LOC107400190	Tagln
LOC107400190	Islr	0.21565296477848	undirected	LOC107400190	Islr
LOC107400190	Loxl1	0.15203377352239	undirected	LOC107400190	Loxl1
LOC107400190	Rasl12	0.114596208902723	undirected	LOC107400190	Rasl12
LOC107400190	Anxa2	0.13431418066613	undirected	LOC107400190	Anxa2
LOC107400190	Aldh1a2	0.208453670756168	undirected	LOC107400190	Aldh1a2
LOC107400190	Bmp5	0.105399265795823	undirected	LOC107400190	Bmp5
LOC107400190	Tgfbr2	0.159572981270309	undirected	LOC107400190	Tgfbr2
LOC107400190	LOC102925207	0.191941017400383	undirected	LOC107400190	LOC102925207
LOC107400190	LOC102924685	0.217779943537869	undirected	LOC107400190	LOC102924685
LOC107400190	Myh11	0.13364524576376	undirected	LOC107400190	Myh11
LOC107400190	Emp2	0.11683612246051	undirected	LOC107400190	Emp2
LOC107400190	Gm2a	0.10058463405951	undirected	LOC107400190	Gm2a
LOC107400190	Slc47a1	0.110682935688093	undirected	LOC107400190	Slc47a1
LOC107400190	Mfap4	0.168442061666435	undirected	LOC107400190	Mfap4
LOC107400190	Serpinf1	0.10540019951849	undirected	LOC107400190	Serpinf1
LOC107400190	Copz2	0.12177397330976	undirected	LOC107400190	Copz2
LOC107400190	Cavin1	0.18278937864936	undirected	LOC107400190	Cavin1
LOC107400190	Aoc3	0.134286003831712	undirected	LOC107400190	Aoc3
LOC107400190	Fzd2	0.150404237817562	undirected	LOC107400190	Fzd2
LOC107400190	Gfap	0.132631012993171	undirected	LOC107400190	Gfap
LOC107400190	Pecam1	0.101522957148682	undirected	LOC107400190	Pecam1
LOC107400190	St6galnac2	0.109080674208583	undirected	LOC107400190	St6galnac2
LOC107400190	Syngr2	0.106469401103203	undirected	LOC107400190	Syngr2
LOC107400190	Mustn1	0.138862288257216	undirected	LOC107400190	Mustn1
LOC107400190	Bmp4	0.101535745940152	undirected	LOC107400190	Bmp4
LOC107400190	Gjb2	0.121134768234609	undirected	LOC107400190	Gjb2
LOC107400190	Clu	0.129563838729881	undirected	LOC107400190	Clu
LOC107400190	Itgbl1	0.138897737887288	undirected	LOC107400190	Itgbl1
LOC107400190	Cytl1	0.145124363966513	undirected	LOC107400190	Cytl1
LOC107400190	Cpz	0.157867068295568	undirected	LOC107400190	Cpz
LOC107400190	Tcn2	0.140636696470284	undirected	LOC107400190	Tcn2
LOC107400190	Aebp1	0.195686070609524	undirected	LOC107400190	Aebp1
LOC107400190	Fam114a1	0.101995844358521	undirected	LOC107400190	Fam114a1
LOC107400190	Tgfbr3	0.108833988057973	undirected	LOC107400190	Tgfbr3
LOC107400190	Prelp	0.112540305058142	undirected	LOC107400190	Prelp
LOC107400190	Fmod	0.17449266983103	undirected	LOC107400190	Fmod
LOC107400190	LOC102923317	0.120005965396283	undirected	LOC107400190	LOC102923317
LOC107400190	Angptl1	0.146107263835772	undirected	LOC107400190	Angptl1
LOC107400190	Tagln2	0.11427338576012	undirected	LOC107400190	Tagln2
LOC107400190	Filip1l	0.116260865566258	undirected	LOC107400190	Filip1l
LOC107400190	Col8a1	0.102493588528301	undirected	LOC107400190	Col8a1
LOC107400190	Pros1	0.173098523723812	undirected	LOC107400190	Pros1
LOC107400190	Wnt6	0.175251969254351	undirected	LOC107400190	Wnt6
LOC107400190	Col3a1	0.178989236448304	undirected	LOC107400190	Col3a1
LOC107400190	Pgf	0.113904678803019	undirected	LOC107400190	Pgf
LOC107400190	Crip1	0.123914264148207	undirected	LOC107400190	Crip1
LOC107400190	C1qtnf3	0.123862155336026	undirected	LOC107400190	C1qtnf3
LOC107400190	Ranbp3l	0.111074392596936	undirected	LOC107400190	Ranbp3l
LOC107400190	Foxd1	0.114568106138164	undirected	LOC107400190	Foxd1
LOC107400190	Rbpms	0.12662853824755	undirected	LOC107400190	Rbpms
LOC107400190	Dcn	0.188723299305763	undirected	LOC107400190	Dcn
LOC107400190	Colec12	0.181375968647863	undirected	LOC107400190	Colec12
LOC107400190	Gfra3	0.112188919021499	undirected	LOC107400190	Gfra3
LOC107400190	Lox	0.106634497396804	undirected	LOC107400190	Lox
LOC107400190	Prdm6	0.153469345661225	undirected	LOC107400190	Prdm6
LOC107400190	Fbln1	0.149162217542588	undirected	LOC107400190	Fbln1
LOC107400190	Col6a1	0.172164338377133	undirected	LOC107400190	Col6a1
LOC107400190	Bicc1	0.132586944177328	undirected	LOC107400190	Bicc1
LOC107400190	Plin4	0.118190241731424	undirected	LOC107400190	Plin4
LOC107400190	Emilin1	0.103135076605814	undirected	LOC107400190	Emilin1
LOC107400190	Osr1	0.164359146502908	undirected	LOC107400190	Osr1
LOC107400190	Ltbp1	0.181960516709576	undirected	LOC107400190	Ltbp1
LOC107400190	Six2	0.105240579276402	undirected	LOC107400190	Six2
LOC107400190	Hcar1	0.114888744245811	undirected	LOC107400190	Hcar1
LOC107400190	Eln	0.140657763495507	undirected	LOC107400190	Eln
LOC107400190	Col26a1	0.160957274585127	undirected	LOC107400190	Col26a1
LOC107400190	Arpc1b	0.11318809775387	undirected	LOC107400190	Arpc1b
LOC107400190	Bgn	0.160823527828475	undirected	LOC107400190	Bgn
LOC107400190	Gpc3	0.178391732589966	undirected	LOC107400190	Gpc3
LOC107400190	Tnmd	0.110331147647938	undirected	LOC107400190	Tnmd
LOC107400190	Timp1	0.116741029965639	undirected	LOC107400190	Timp1
LOC102908074	Apoe	0.153857421254303	undirected	LOC102908074	Apoe
LOC102908074	Fxyd1	0.107729950511602	undirected	LOC102908074	Fxyd1
LOC102908074	Tyrobp	0.100539696497513	undirected	LOC102908074	Tyrobp
LOC102908074	Emp3	0.108483250638454	undirected	LOC102908074	Emp3
LOC102908074	Fam174b	0.116019267555348	undirected	LOC102908074	Fam174b
LOC102908074	LOC102911454	0.101681153791001	undirected	LOC102908074	LOC102911454
LOC102908074	LOC102928591	0.117629611705631	undirected	LOC102908074	LOC102928591
LOC102908074	Cdkn1c	0.145332914278247	undirected	LOC102908074	Cdkn1c
LOC102908074	Slc22a8	0.109488666541868	undirected	LOC102908074	Slc22a8
LOC102908074	Pgm5	0.124899255004878	undirected	LOC102908074	Pgm5
LOC102908074	Tmem64	0.101162126639514	undirected	LOC102908074	Tmem64
LOC102908074	Id3	0.130367065647668	undirected	LOC102908074	Id3
LOC102908074	Agtrap	0.117278799155586	undirected	LOC102908074	Agtrap
LOC102908074	Rpl22	0.102628921447872	undirected	LOC102908074	Rpl22
LOC102908074	Mxra8	0.102335605264463	undirected	LOC102908074	Mxra8
LOC102908074	Col1a2	0.120906437333017	undirected	LOC102908074	Col1a2
LOC102908074	Slc13a4	0.1507815419958	undirected	LOC102908074	Slc13a4
LOC102908074	Wdr86	0.113668056724934	undirected	LOC102908074	Wdr86
LOC102908074	Inmt	0.105680996217334	undirected	LOC102908074	Inmt
LOC102908074	Slc6a13	0.14308593146386	undirected	LOC102908074	Slc6a13
LOC102908074	Ltbr	0.13217829288334	undirected	LOC102908074	Ltbr
LOC102908074	Emp1	0.136649064952232	undirected	LOC102908074	Emp1
LOC102908074	Stom	0.127258204780267	undirected	LOC102908074	Stom
LOC102908074	LOC102921753	0.105171767601505	undirected	LOC102908074	LOC102921753
LOC102908074	Ptgds	0.138712106111348	undirected	LOC102908074	Ptgds
LOC102908074	B2m	0.118600457795478	undirected	LOC102908074	B2m
LOC102908074	Snta1	0.113567439794818	undirected	LOC102908074	Snta1
LOC102908074	Bmp7	0.137594876097096	undirected	LOC102908074	Bmp7
LOC102908074	Dnase2	0.111622768346995	undirected	LOC102908074	Dnase2
LOC102908074	Foxc2	0.11331268681044	undirected	LOC102908074	Foxc2
LOC102908074	Mrc1	0.105571239724374	undirected	LOC102908074	Mrc1
LOC102908074	Vim	0.123311799932345	undirected	LOC102908074	Vim
LOC102908074	Foxc1	0.128731871099909	undirected	LOC102908074	Foxc1
LOC102908074	Bmp6	0.136714721406016	undirected	LOC102908074	Bmp6
LOC102908074	Ogn	0.119706666491524	undirected	LOC102908074	Ogn
LOC102908074	Tgfbi	0.10979638851662	undirected	LOC102908074	Tgfbi
LOC102908074	Anxa5	0.13013275173314	undirected	LOC102908074	Anxa5
LOC102908074	Crabp2	0.102097161822203	undirected	LOC102908074	Crabp2
LOC102908074	Txnip	0.12401871014089	undirected	LOC102908074	Txnip
LOC102908074	Olfml3	0.143759716290048	undirected	LOC102908074	Olfml3
LOC102908074	Rhoc	0.103569809047863	undirected	LOC102908074	Rhoc
LOC102908074	Cnn3	0.111306041060669	undirected	LOC102908074	Cnn3
LOC102908074	Kank2	0.136936257093601	undirected	LOC102908074	Kank2
LOC102908074	Islr	0.165982543181866	undirected	LOC102908074	Islr
LOC102908074	Loxl1	0.118383344284313	undirected	LOC102908074	Loxl1
LOC102908074	Anxa2	0.115103283568577	undirected	LOC102908074	Anxa2
LOC102908074	Aldh1a2	0.134011075956979	undirected	LOC102908074	Aldh1a2
LOC102908074	Ctsh	0.102576784306242	undirected	LOC102908074	Ctsh
LOC102908074	Lamb2	0.100904663880149	undirected	LOC102908074	Lamb2
LOC102908074	Tgfbr2	0.128205346578858	undirected	LOC102908074	Tgfbr2
LOC102908074	LOC102925207	0.152410865426573	undirected	LOC102908074	LOC102925207
LOC102908074	LOC102924685	0.156603994600247	undirected	LOC102908074	LOC102924685
LOC102908074	Emp2	0.108200701590321	undirected	LOC102908074	Emp2
LOC102908074	Gm2a	0.111652034901315	undirected	LOC102908074	Gm2a
LOC102908074	Mfap4	0.108491184636448	undirected	LOC102908074	Mfap4
LOC102908074	Serpinf1	0.108899306783423	undirected	LOC102908074	Serpinf1
LOC102908074	Copz2	0.102760019419669	undirected	LOC102908074	Copz2
LOC102908074	Cavin1	0.119641841025363	undirected	LOC102908074	Cavin1
LOC102908074	Fzd2	0.126826978094551	undirected	LOC102908074	Fzd2
LOC102908074	Gfap	0.119046354246038	undirected	LOC102908074	Gfap
LOC102908074	Clu	0.168073306987872	undirected	LOC102908074	Clu
LOC102908074	Itgbl1	0.105917250309625	undirected	LOC102908074	Itgbl1
LOC102908074	Tcn2	0.156435406927364	undirected	LOC102908074	Tcn2
LOC102908074	Aebp1	0.120922568416894	undirected	LOC102908074	Aebp1
LOC102908074	Fam114a1	0.118695269396862	undirected	LOC102908074	Fam114a1
LOC102908074	Prelp	0.141550104720882	undirected	LOC102908074	Prelp
LOC102908074	Fmod	0.161219160164804	undirected	LOC102908074	Fmod
LOC102908074	LOC102923317	0.100553968316816	undirected	LOC102908074	LOC102923317
LOC102908074	Tagln2	0.10610908209676	undirected	LOC102908074	Tagln2
LOC102908074	Pros1	0.134293412733612	undirected	LOC102908074	Pros1
LOC102908074	Col3a1	0.120023249312734	undirected	LOC102908074	Col3a1
LOC102908074	Dab2	0.102809252903849	undirected	LOC102908074	Dab2
LOC102908074	Dcn	0.126220769350039	undirected	LOC102908074	Dcn
LOC102908074	Colec12	0.121032295549527	undirected	LOC102908074	Colec12
LOC102908074	Fbln1	0.153578205702337	undirected	LOC102908074	Fbln1
LOC102908074	Icoslg	0.109432307143222	undirected	LOC102908074	Icoslg
LOC102908074	Slc19a1	0.118627712583445	undirected	LOC102908074	Slc19a1
LOC102908074	Col6a1	0.112140397560007	undirected	LOC102908074	Col6a1
LOC102908074	Osr1	0.10472034019426	undirected	LOC102908074	Osr1
LOC102908074	Ltbp1	0.120353086478271	undirected	LOC102908074	Ltbp1
LOC102908074	Slc8b1	0.105072407140737	undirected	LOC102908074	Slc8b1
LOC102908074	Eln	0.107664850045227	undirected	LOC102908074	Eln
LOC102908074	Col26a1	0.110386240945517	undirected	LOC102908074	Col26a1
LOC102908074	Bgn	0.133916618787848	undirected	LOC102908074	Bgn
LOC102908074	Gpc3	0.1549675959806	undirected	LOC102908074	Gpc3
Six5	Apoe	0.120411937074264	undirected	Six5	Apoe
Six5	Emp3	0.103385664822318	undirected	Six5	Emp3
Six5	Fam174b	0.10722335913643	undirected	Six5	Fam174b
Six5	LOC102928591	0.100643746950626	undirected	Six5	LOC102928591
Six5	Cdkn1c	0.15621635684256	undirected	Six5	Cdkn1c
Six5	Slc22a6	0.118649681439603	undirected	Six5	Slc22a6
Six5	Pgm5	0.111935482564291	undirected	Six5	Pgm5
Six5	Id3	0.105141183296616	undirected	Six5	Id3
Six5	Agtrap	0.137264401707596	undirected	Six5	Agtrap
Six5	Col1a2	0.1206462237165	undirected	Six5	Col1a2
Six5	Slc13a4	0.155491493622158	undirected	Six5	Slc13a4
Six5	Wdr86	0.13172560426175	undirected	Six5	Wdr86
Six5	Wnt5b	0.101062867299731	undirected	Six5	Wnt5b
Six5	Slc6a13	0.147418629992488	undirected	Six5	Slc6a13
Six5	Ltbr	0.1105256699449	undirected	Six5	Ltbr
Six5	Emp1	0.13560200997625	undirected	Six5	Emp1
Six5	Stom	0.116695457308776	undirected	Six5	Stom
Six5	Ptgds	0.154064710404727	undirected	Six5	Ptgds
Six5	B2m	0.121411533829551	undirected	Six5	B2m
Six5	Thbd	0.110603737988337	undirected	Six5	Thbd
Six5	Snta1	0.104607028359037	undirected	Six5	Snta1
Six5	Bmp7	0.143618473417563	undirected	Six5	Bmp7
Six5	Foxc2	0.116107280182703	undirected	Six5	Foxc2
Six5	Vim	0.13379206451862	undirected	Six5	Vim
Six5	Nid1	0.110780058454279	undirected	Six5	Nid1
Six5	Foxc1	0.116774097149986	undirected	Six5	Foxc1
Six5	Bmp6	0.132770442956097	undirected	Six5	Bmp6
Six5	Ogn	0.132658252025647	undirected	Six5	Ogn
Six5	Tgfbi	0.111019434193862	undirected	Six5	Tgfbi
Six5	Anxa5	0.109390137602712	undirected	Six5	Anxa5
Six5	Crabp2	0.109660039049299	undirected	Six5	Crabp2
Six5	Txnip	0.117461534859503	undirected	Six5	Txnip
Six5	Olfml3	0.12784308866701	undirected	Six5	Olfml3
Six5	Kank2	0.149531420913293	undirected	Six5	Kank2
Six5	Islr	0.153712776258043	undirected	Six5	Islr
Six5	Loxl1	0.11504429841284	undirected	Six5	Loxl1
Six5	Aldh1a2	0.136579010372545	undirected	Six5	Aldh1a2
Six5	Lamb2	0.128763032380082	undirected	Six5	Lamb2
Six5	Tgfbr2	0.135558997331797	undirected	Six5	Tgfbr2
Six5	LOC102925207	0.162842935294141	undirected	Six5	LOC102925207
Six5	LOC102924685	0.162402820695853	undirected	Six5	LOC102924685
Six5	Emp2	0.11657650291681	undirected	Six5	Emp2
Six5	Mfap4	0.110485889282617	undirected	Six5	Mfap4
Six5	Cavin1	0.135978301940062	undirected	Six5	Cavin1
Six5	Fzd2	0.121902427049077	undirected	Six5	Fzd2
Six5	Gfap	0.113424086236259	undirected	Six5	Gfap
Six5	Clu	0.139871111819123	undirected	Six5	Clu
Six5	Itgbl1	0.106054506111074	undirected	Six5	Itgbl1
Six5	Cpz	0.114215921756327	undirected	Six5	Cpz
Six5	Tcn2	0.146162006166007	undirected	Six5	Tcn2
Six5	Aebp1	0.135699181224798	undirected	Six5	Aebp1
Six5	Prelp	0.136610571801193	undirected	Six5	Prelp
Six5	Fmod	0.145884233244705	undirected	Six5	Fmod
Six5	Tagln2	0.105157933241205	undirected	Six5	Tagln2
Six5	Pros1	0.13825678019596	undirected	Six5	Pros1
Six5	Wnt6	0.110419796860196	undirected	Six5	Wnt6
Six5	Col3a1	0.12287127982609	undirected	Six5	Col3a1
Six5	Dab2	0.108371523978452	undirected	Six5	Dab2
Six5	Dcn	0.136533223364052	undirected	Six5	Dcn
Six5	Colec12	0.13677593704134	undirected	Six5	Colec12
Six5	Prdm6	0.100447855118782	undirected	Six5	Prdm6
Six5	Fbln1	0.152662872814509	undirected	Six5	Fbln1
Six5	Slc19a1	0.107600443052576	undirected	Six5	Slc19a1
Six5	Col6a1	0.123488795299832	undirected	Six5	Col6a1
Six5	Bicc1	0.1133132523259	undirected	Six5	Bicc1
Six5	Osr1	0.114119143195029	undirected	Six5	Osr1
Six5	Ltbp1	0.129179356844822	undirected	Six5	Ltbp1
Six5	Eln	0.107781511104418	undirected	Six5	Eln
Six5	Col26a1	0.116013892082151	undirected	Six5	Col26a1
Six5	Pcolce	0.101367529548351	undirected	Six5	Pcolce
Six5	Bgn	0.127779317733709	undirected	Six5	Bgn
Six5	Gpc3	0.149563795844601	undirected	Six5	Gpc3
Vasp	Apoe	0.130247209413796	undirected	Vasp	Apoe
Vasp	Fcgrt	0.103132314273834	undirected	Vasp	Fcgrt
Vasp	Emp3	0.107353823048971	undirected	Vasp	Emp3
Vasp	Fam174b	0.106557196504229	undirected	Vasp	Fam174b
Vasp	Cdkn1c	0.151623779593421	undirected	Vasp	Cdkn1c
Vasp	Slc22a8	0.107751049713893	undirected	Vasp	Slc22a8
Vasp	Slc22a6	0.124298141378028	undirected	Vasp	Slc22a6
Vasp	LOC102917860	0.107568682035039	undirected	Vasp	LOC102917860
Vasp	Pgm5	0.110593571446272	undirected	Vasp	Pgm5
Vasp	Acta2	0.125806342283984	undirected	Vasp	Acta2
Vasp	Marveld1	0.103535351575767	undirected	Vasp	Marveld1
Vasp	Fgr	0.100102385889116	undirected	Vasp	Fgr
Vasp	Id3	0.101893578193742	undirected	Vasp	Id3
Vasp	Agtrap	0.134665957004869	undirected	Vasp	Agtrap
Vasp	Col1a2	0.129533368398204	undirected	Vasp	Col1a2
Vasp	Slc13a4	0.14403804715177	undirected	Vasp	Slc13a4
Vasp	Flnc	0.113193245831208	undirected	Vasp	Flnc
Vasp	Wdr86	0.142721454672599	undirected	Vasp	Wdr86
Vasp	Wnt5b	0.104907780876792	undirected	Vasp	Wnt5b
Vasp	Slc6a13	0.164101331553712	undirected	Vasp	Slc6a13
Vasp	Ltbr	0.100961790506532	undirected	Vasp	Ltbr
Vasp	Emp1	0.142425369631309	undirected	Vasp	Emp1
Vasp	Stom	0.124928261215514	undirected	Vasp	Stom
Vasp	Ptgds	0.161145013319111	undirected	Vasp	Ptgds
Vasp	Serping1	0.115455655602433	undirected	Vasp	Serping1
Vasp	B2m	0.118343666955084	undirected	Vasp	B2m
Vasp	Thbd	0.114467652431012	undirected	Vasp	Thbd
Vasp	Snta1	0.10941854462588	undirected	Vasp	Snta1
Vasp	Myl9	0.130589643294944	undirected	Vasp	Myl9
Vasp	Ptgis	0.101076149031413	undirected	Vasp	Ptgis
Vasp	Slc13a3	0.107416068261119	undirected	Vasp	Slc13a3
Vasp	Bmp7	0.140854756899923	undirected	Vasp	Bmp7
Vasp	Crispld2	0.102672846986322	undirected	Vasp	Crispld2
Vasp	Foxc2	0.135727379347637	undirected	Vasp	Foxc2
Vasp	Itgb1	0.129651680312698	undirected	Vasp	Itgb1
Vasp	Mrc1	0.109925632886539	undirected	Vasp	Mrc1
Vasp	Vim	0.130042371965693	undirected	Vasp	Vim
Vasp	Nid1	0.113779099267103	undirected	Vasp	Nid1
Vasp	Foxc1	0.127277562389087	undirected	Vasp	Foxc1
Vasp	Bmp6	0.125159472265735	undirected	Vasp	Bmp6
Vasp	Ogn	0.141895347855736	undirected	Vasp	Ogn
Vasp	Tgfbi	0.127083705259019	undirected	Vasp	Tgfbi
Vasp	Anxa5	0.139611025179185	undirected	Vasp	Anxa5
Vasp	Crabp2	0.122674557754168	undirected	Vasp	Crabp2
Vasp	Txnip	0.134665059461148	undirected	Vasp	Txnip
