fromNode	toNode	weight	direction	fromAltName	toAltName
LOC121827205	Sh3tc2	0.151463523839745	undirected	LOC121827205	Sh3tc2
LOC121827205	Mbp	0.142774191817006	undirected	LOC121827205	Mbp
LOC121827205	Ndrg1	0.141547631672905	undirected	LOC121827205	Ndrg1
LOC121827205	Sox10	0.123576946646255	undirected	LOC121827205	Sox10
LOC121827205	Desi1	0.131505535790682	undirected	LOC121827205	Desi1
LOC121827205	Tmem117	0.102539791938561	undirected	LOC121827205	Tmem117
LOC121827205	Galnt6	0.161073976087382	undirected	LOC121827205	Galnt6
LOC121827205	Mog	0.193344373223838	undirected	LOC121827205	Mog
LOC121827205	Enpp4	0.180100106417111	undirected	LOC121827205	Enpp4
LOC121827205	Plpp2	0.103871442573405	undirected	LOC121827205	Plpp2
LOC121827205	Fez2	0.115984844049996	undirected	LOC121827205	Fez2
LOC121827205	Gltp	0.11532550074678	undirected	LOC121827205	Gltp
LOC121827205	Znf664	0.12789645925814	undirected	LOC121827205	Znf664
LOC121827205	Kctd7	0.128756481628855	undirected	LOC121827205	Kctd7
LOC121827205	Gna12	0.161038778532196	undirected	LOC121827205	Gna12
LOC121827205	Plp1	0.231891851825599	undirected	LOC121827205	Plp1
LOC121827205	Gjb1	0.148412183875466	undirected	LOC121827205	Gjb1
LOC121827205	Foxo4	0.114099769793999	undirected	LOC121827205	Foxo4
LOC121827205	Prrg1	0.107941467353089	undirected	LOC121827205	Prrg1
LOC121827205	Mid1ip1	0.1369956585315	undirected	LOC121827205	Mid1ip1
Ssc5d	Plekhf1	0.117417738229701	undirected	Ssc5d	Plekhf1
Ssc5d	Znf536	0.12665106319915	undirected	Ssc5d	Znf536
Ssc5d	Mag	0.197778841104642	undirected	Ssc5d	Mag
Ssc5d	Ppp1r14a	0.140210642503138	undirected	Ssc5d	Ppp1r14a
Ssc5d	Sirt2	0.137350511189884	undirected	Ssc5d	Sirt2
Ssc5d	Pcsk6	0.141678198081359	undirected	Ssc5d	Pcsk6
Ssc5d	Pde8a	0.161165507263137	undirected	Ssc5d	Pde8a
Ssc5d	Inppl1	0.14743407408849	undirected	Ssc5d	Inppl1
Ssc5d	Rhog	0.154086508272581	undirected	Ssc5d	Rhog
Ssc5d	Gprc5b	0.120632417008085	undirected	Ssc5d	Gprc5b
Ssc5d	Nkx6-2	0.161205334086994	undirected	Ssc5d	Nkx6-2
Ssc5d	Carns1	0.104353745752706	undirected	Ssc5d	Carns1
Ssc5d	Cdc42ep2	0.11994528927431	undirected	Ssc5d	Cdc42ep2
Ssc5d	Myrf	0.15770976608432	undirected	Ssc5d	Myrf
Ssc5d	Opalin	0.142287996211229	undirected	Ssc5d	Opalin
Ssc5d	LOC102915706	0.122963317637935	undirected	Ssc5d	LOC102915706
Ssc5d	Slc44a1	0.142170783714408	undirected	Ssc5d	Slc44a1
Ssc5d	Lpar1	0.1072749419793	undirected	Ssc5d	Lpar1
Ssc5d	Efcab14	0.117893454559942	undirected	Ssc5d	Efcab14
Ssc5d	Tesk2	0.103034078095654	undirected	Ssc5d	Tesk2
Ssc5d	Elovl1	0.10489718049396	undirected	Ssc5d	Elovl1
Ssc5d	Tmem125	0.176084041448188	undirected	Ssc5d	Tmem125
Ssc5d	Ldlrap1	0.115828785838036	undirected	Ssc5d	Ldlrap1
Ssc5d	Clic4	0.149617178372734	undirected	Ssc5d	Clic4
Ssc5d	Vamp3	0.10758250019552	undirected	Ssc5d	Vamp3
Ssc5d	Gpr37	0.222403955618666	undirected	Ssc5d	Gpr37
Ssc5d	Creb5	0.140276691436831	undirected	Ssc5d	Creb5
Ssc5d	Ninj2	0.113244081367454	undirected	Ssc5d	Ninj2
Ssc5d	Gsn	0.121085810587695	undirected	Ssc5d	Gsn
Ssc5d	Ermn	0.17255358465335	undirected	Ssc5d	Ermn
Ssc5d	Wipf1	0.106329969149173	undirected	Ssc5d	Wipf1
Ssc5d	Prr5l	0.138225816421399	undirected	Ssc5d	Prr5l
Ssc5d	Gatm	0.161262218680856	undirected	Ssc5d	Gatm
Ssc5d	Mal	0.190100833265389	undirected	Ssc5d	Mal
Ssc5d	Pllp	0.164280350165446	undirected	Ssc5d	Pllp
Ssc5d	Hhip	0.128644431533377	undirected	Ssc5d	Hhip
Ssc5d	Tppp3	0.120510965582049	undirected	Ssc5d	Tppp3
Ssc5d	Fa2h	0.168254960248009	undirected	Ssc5d	Fa2h
Ssc5d	Pip4k2a	0.116663726995202	undirected	Ssc5d	Pip4k2a
Ssc5d	LOC107401777	0.147824388117741	undirected	Ssc5d	LOC107401777
Ssc5d	Cldn11	0.118718393559637	undirected	Ssc5d	Cldn11
Ssc5d	Trim59	0.113233486486989	undirected	Ssc5d	Trim59
Ssc5d	Cers2	0.132327087354159	undirected	Ssc5d	Cers2
Ssc5d	Ca14	0.112860888954593	undirected	Ssc5d	Ca14
Ssc5d	Stxbp3	0.204502530570655	undirected	Ssc5d	Stxbp3
Ssc5d	Ugt8	0.102787890822802	undirected	Ssc5d	Ugt8
Ssc5d	St6galnac3	0.107761658297882	undirected	Ssc5d	St6galnac3
Ssc5d	S1pr5	0.180867677736375	undirected	Ssc5d	S1pr5
Ssc5d	Jam3	0.145358732018335	undirected	Ssc5d	Jam3
Ssc5d	Mcam	0.161650556902069	undirected	Ssc5d	Mcam
Ssc5d	Phldb1	0.152960776698047	undirected	Ssc5d	Phldb1
Ssc5d	Snx33	0.108439779280347	undirected	Ssc5d	Snx33
Ssc5d	Acy1	0.130561496078061	undirected	Ssc5d	Acy1
Ssc5d	Litaf	0.127091246315991	undirected	Ssc5d	Litaf
Ssc5d	Nipal4	0.143946307896928	undirected	Ssc5d	Nipal4
Ssc5d	Gjc2	0.17677437476433	undirected	Ssc5d	Gjc2
Ssc5d	Aspa	0.120421799295147	undirected	Ssc5d	Aspa
Ssc5d	Myo1d	0.162289593830002	undirected	Ssc5d	Myo1d
Ssc5d	Rffl	0.125254871904832	undirected	Ssc5d	Rffl
Ssc5d	Septin4	0.192880501030674	undirected	Ssc5d	Septin4
Ssc5d	Cnp	0.206860274536835	undirected	Ssc5d	Cnp
Ssc5d	Wipi1	0.117583298563632	undirected	Ssc5d	Wipi1
Ssc5d	Ttyh2	0.117601117024829	undirected	Ssc5d	Ttyh2
Ssc5d	Tmc6	0.107128628383232	undirected	Ssc5d	Tmc6
Ssc5d	Cmtm5	0.13671931814799	undirected	Ssc5d	Cmtm5
Ssc5d	Slain1	0.117563890369151	undirected	Ssc5d	Slain1
Ssc5d	Gal3st1	0.113409891383284	undirected	Ssc5d	Gal3st1
Ssc5d	Lap3	0.107745298749597	undirected	Ssc5d	Lap3
Ssc5d	Kiaa1614	0.10318828520752	undirected	Ssc5d	Kiaa1614
Ssc5d	Adamts4	0.118618253209263	undirected	Ssc5d	Adamts4
Ssc5d	Tmem63a	0.176570817826065	undirected	Ssc5d	Tmem63a
Ssc5d	Cyyr1	0.103088888345683	undirected	Ssc5d	Cyyr1
Ssc5d	Olig1	0.107848315288361	undirected	Ssc5d	Olig1
Ssc5d	Tmbim1	0.15917484258751	undirected	Ssc5d	Tmbim1
Ssc5d	Hbp1	0.124382236435113	undirected	Ssc5d	Hbp1
Ssc5d	Plekhh1	0.140847574277839	undirected	Ssc5d	Plekhh1
Ssc5d	Snx18	0.122164906818449	undirected	Ssc5d	Snx18
Ssc5d	Qki	0.11171398405314	undirected	Ssc5d	Qki
Ssc5d	Prr18	0.149807523532469	undirected	Ssc5d	Prr18
Ssc5d	Arhgef10	0.15259191060495	undirected	Ssc5d	Arhgef10
Ssc5d	Tmtc2	0.130690252659343	undirected	Ssc5d	Tmtc2
Ssc5d	Erbb3	0.142555866067261	undirected	Ssc5d	Erbb3
Ssc5d	Slc12a2	0.121253393535644	undirected	Ssc5d	Slc12a2
Ssc5d	Sh3tc2	0.128255236422777	undirected	Ssc5d	Sh3tc2
Ssc5d	Ndrg1	0.109925441867674	undirected	Ssc5d	Ndrg1
