fromNode	toNode	weight	direction	fromAltName	toAltName
LOC143267102	LOC102917459	0.107698215005475	undirected	LOC143267102	LOC102917459
LOC143267102	LOC143269126	0.164119404765575	undirected	LOC143267102	LOC143269126
LOC143267102	LOC143269238	0.181572974872045	undirected	LOC143267102	LOC143269238
LOC143267102	LOC143269277	0.202418642289801	undirected	LOC143267102	LOC143269277
LOC143267102	LOC143269254	0.228272254372176	undirected	LOC143267102	LOC143269254
LOC143267102	LOC143269276	0.236417468964324	undirected	LOC143267102	LOC143269276
LOC143267102	LOC143269239	0.240538960953693	undirected	LOC143267102	LOC143269239
LOC143267102	LOC121824536	0.183038293309406	undirected	LOC143267102	LOC121824536
LOC143267102	Sla	0.224603921650752	undirected	LOC143267102	Sla
LOC143267102	Cyth4	0.139757995873596	undirected	LOC143267102	Cyth4
LOC143267102	St13	0.184174249035728	undirected	LOC143267102	St13
LOC143267102	LOC102913681	0.185806390652261	undirected	LOC143267102	LOC102913681
LOC143267102	LOC102913375	0.187417947879524	undirected	LOC143267102	LOC102913375
LOC143267102	P4ha1	0.234675135337025	undirected	LOC143267102	P4ha1
LOC143267102	Tbxa2r	0.108393147690328	undirected	LOC143267102	Tbxa2r
LOC143267102	Cirbp	0.150535531333598	undirected	LOC143267102	Cirbp
LOC143267102	Srsf9	0.115845547372993	undirected	LOC143267102	Srsf9
LOC143267102	LOC102920763	0.11873205056388	undirected	LOC143267102	LOC102920763
LOC143267102	Hspb1	0.208375610440689	undirected	LOC143267102	Hspb1
LOC143267102	Hsph1	0.220654416166688	undirected	LOC143267102	Hsph1
LOC143267102	Gpr34	0.15453889131983	undirected	LOC143267102	Gpr34
Serpinh1	LOC143272400	0.110381160539333	undirected	Serpinh1	LOC143272400
Serpinh1	LOC143272537	0.133656360364516	undirected	Serpinh1	LOC143272537
Serpinh1	LOC121828550	0.163262608802282	undirected	Serpinh1	LOC121828550
Serpinh1	C8g	0.127015800379215	undirected	Serpinh1	C8g
Serpinh1	Scrn3	0.149005183577386	undirected	Serpinh1	Scrn3
Serpinh1	LOC121828687	0.112155163509091	undirected	Serpinh1	LOC121828687
Serpinh1	LOC121828985	0.131262066985551	undirected	Serpinh1	LOC121828985
Serpinh1	Ttn	0.178631607938508	undirected	Serpinh1	Ttn
Serpinh1	Smtnl1	0.153766130225434	undirected	Serpinh1	Smtnl1
Serpinh1	F2	0.191616184222072	undirected	Serpinh1	F2
Serpinh1	LOC107400156	0.183984491770611	undirected	Serpinh1	LOC107400156
Serpinh1	LOC143272970	0.190692339186228	undirected	Serpinh1	LOC143272970
Serpinh1	Capn3	0.18503203808863	undirected	Serpinh1	Capn3
Serpinh1	Catsper2	0.177780533518263	undirected	Serpinh1	Catsper2
Serpinh1	Duox1	0.128025699222817	undirected	Serpinh1	Duox1
Serpinh1	Sppl2a	0.160713513560194	undirected	Serpinh1	Sppl2a
Serpinh1	LOC121828819	0.124848892499533	undirected	Serpinh1	LOC121828819
Serpinh1	LOC102910285	0.181191100681869	undirected	Serpinh1	LOC102910285
Serpinh1	Rassf2	0.191481858554907	undirected	Serpinh1	Rassf2
Serpinh1	Slc52a3	0.156915697465979	undirected	Serpinh1	Slc52a3
Serpinh1	Tp53rk	0.148482052678316	undirected	Serpinh1	Tp53rk
Serpinh1	Dnajb1	0.256141333108204	undirected	Serpinh1	Dnajb1
Serpinh1	LOC102912797	0.25500387196052	undirected	Serpinh1	LOC102912797
Serpinh1	LOC107399504	0.169032633180003	undirected	Serpinh1	LOC107399504
Serpinh1	LOC102908137	0.134494336566431	undirected	Serpinh1	LOC102908137
Serpinh1	LOC102909278	0.135705713537086	undirected	Serpinh1	LOC102909278
Serpinh1	LOC102921651	0.127381789299841	undirected	Serpinh1	LOC102921651
Serpinh1	Tpmt	0.142242876138376	undirected	Serpinh1	Tpmt
Serpinh1	LOC121829651	0.196970840835819	undirected	Serpinh1	LOC121829651
Serpinh1	Dnajb4	0.232785390658907	undirected	Serpinh1	Dnajb4
Serpinh1	Plekho2	0.145089951656757	undirected	Serpinh1	Plekho2
Serpinh1	Manf	0.269759917286348	undirected	Serpinh1	Manf
Serpinh1	LOC102920646	0.119873441775206	undirected	Serpinh1	LOC102920646
Serpinh1	Gask1a	0.134293228353341	undirected	Serpinh1	Gask1a
Serpinh1	LOC102920460	0.22632241281962	undirected	Serpinh1	LOC102920460
Serpinh1	LOC143274566	0.153542927653719	undirected	Serpinh1	LOC143274566
Serpinh1	LOC143274570	0.10838069568584	undirected	Serpinh1	LOC143274570
Serpinh1	Iba57	0.130477200046477	undirected	Serpinh1	Iba57
Serpinh1	C1qbp	0.10022380440278	undirected	Serpinh1	C1qbp
Serpinh1	LOC121826466	0.152839558412934	undirected	Serpinh1	LOC121826466
Serpinh1	Shpk	0.111651693443839	undirected	Serpinh1	Shpk
Serpinh1	LOC107401265	0.153247876286287	undirected	Serpinh1	LOC107401265
Serpinh1	LOC143266955	0.134498028253529	undirected	Serpinh1	LOC143266955
Serpinh1	LOC143266954	0.116521972622906	undirected	Serpinh1	LOC143266954
Serpinh1	LOC143266959	0.104134076661518	undirected	Serpinh1	LOC143266959
Serpinh1	LOC107402803	0.177309344815986	undirected	Serpinh1	LOC107402803
Serpinh1	P3h4	0.128902688310173	undirected	Serpinh1	P3h4
Serpinh1	LOC121831524	0.202310639060631	undirected	Serpinh1	LOC121831524
Serpinh1	Engase	0.168719134459128	undirected	Serpinh1	Engase
Serpinh1	Il17rb	0.119849177238629	undirected	Serpinh1	Il17rb
Serpinh1	Gpr183	0.160519246591569	undirected	Serpinh1	Gpr183
Serpinh1	Spmip7	0.189869418573826	undirected	Serpinh1	Spmip7
Serpinh1	Pno1	0.218672732490816	undirected	Serpinh1	Pno1
Serpinh1	LOC102903879	0.250628698971821	undirected	Serpinh1	LOC102903879
Serpinh1	Sanbr	0.197234924387437	undirected	Serpinh1	Sanbr
Serpinh1	Mtif2	0.195000576627161	undirected	Serpinh1	Mtif2
Serpinh1	Cimip6	0.203898299507245	undirected	Serpinh1	Cimip6
Serpinh1	LOC143267514	0.183220808249699	undirected	Serpinh1	LOC143267514
Serpinh1	LOC143267515	0.192771281430882	undirected	Serpinh1	LOC143267515
Serpinh1	Bst1	0.207419537600726	undirected	Serpinh1	Bst1
Serpinh1	Nsun7	0.139402507157074	undirected	Serpinh1	Nsun7
Serpinh1	Tmem33	0.214916400192231	undirected	Serpinh1	Tmem33
Serpinh1	Swt1	0.201817732536993	undirected	Serpinh1	Swt1
Serpinh1	Sdf2l1	0.244048410833446	undirected	Serpinh1	Sdf2l1
Serpinh1	LOC143268112	0.161140932949661	undirected	Serpinh1	LOC143268112
Serpinh1	LOC102904734	0.163161109816323	undirected	Serpinh1	LOC102904734
Serpinh1	LOC102908853	0.181362542917197	undirected	Serpinh1	LOC102908853
Serpinh1	LOC102905401	0.162814061828529	undirected	Serpinh1	LOC102905401
Serpinh1	LOC102902910	0.205231565400928	undirected	Serpinh1	LOC102902910
Serpinh1	Ccdc125	0.150266595170061	undirected	Serpinh1	Ccdc125
Serpinh1	LOC121822847	0.140133809448335	undirected	Serpinh1	LOC121822847
Serpinh1	Ubxn8	0.175384930339561	undirected	Serpinh1	Ubxn8
Serpinh1	LOC102917459	0.131004811886379	undirected	Serpinh1	LOC102917459
Serpinh1	LOC143269126	0.182407998659123	undirected	Serpinh1	LOC143269126
Serpinh1	LOC143269238	0.185031746888811	undirected	Serpinh1	LOC143269238
Serpinh1	LOC143269277	0.201824402655191	undirected	Serpinh1	LOC143269277
Serpinh1	LOC143269254	0.225280537410625	undirected	Serpinh1	LOC143269254
Serpinh1	LOC143269276	0.233040291241272	undirected	Serpinh1	LOC143269276
Serpinh1	LOC143269239	0.237310681046001	undirected	Serpinh1	LOC143269239
Serpinh1	LOC121824536	0.131156578777136	undirected	Serpinh1	LOC121824536
Serpinh1	Sla	0.206782842341475	undirected	Serpinh1	Sla
Serpinh1	Cyth4	0.156373051772289	undirected	Serpinh1	Cyth4
Serpinh1	St13	0.200597749902257	undirected	Serpinh1	St13
Serpinh1	LOC102913681	0.25193240808925	undirected	Serpinh1	LOC102913681
Serpinh1	LOC102913375	0.27414110450619	undirected	Serpinh1	LOC102913375
Serpinh1	P4ha1	0.262079945325397	undirected	Serpinh1	P4ha1
Serpinh1	Tbxa2r	0.130989235681622	undirected	Serpinh1	Tbxa2r
Serpinh1	Cirbp	0.228485555559341	undirected	Serpinh1	Cirbp
Serpinh1	Srsf9	0.155325084265038	undirected	Serpinh1	Srsf9
Serpinh1	Hspb1	0.294390560107707	undirected	Serpinh1	Hspb1
Serpinh1	Hsph1	0.212365290138889	undirected	Serpinh1	Hsph1
Serpinh1	Gpr34	0.164280121785492	undirected	Serpinh1	Gpr34
LOC143272400	LOC143272537	0.104947764065581	undirected	LOC143272400	LOC143272537
LOC143272400	Catsper2	0.100651966003834	undirected	LOC143272400	Catsper2
LOC143272400	Dnajb1	0.132011187131037	undirected	LOC143272400	Dnajb1
LOC143272400	Manf	0.109122077928206	undirected	LOC143272400	Manf
LOC143272400	Shpk	0.118490426976023	undirected	LOC143272400	Shpk
LOC143272400	Sdf2l1	0.101668359449008	undirected	LOC143272400	Sdf2l1
LOC143272400	LOC121822847	0.100357629236887	undirected	LOC143272400	LOC121822847
LOC143272400	LOC102913681	0.104785575070783	undirected	LOC143272400	LOC102913681
LOC143272400	P4ha1	0.117750519262762	undirected	LOC143272400	P4ha1
LOC143272400	Cirbp	0.100386381713941	undirected	LOC143272400	Cirbp
LOC143272400	Hsph1	0.114892563175948	undirected	LOC143272400	Hsph1
LOC143272400	Gpr34	0.119255849050543	undirected	LOC143272400	Gpr34
LOC143272537	C8g	0.105032808859585	undirected	LOC143272537	C8g
LOC143272537	Catsper2	0.100973652349259	undirected	LOC143272537	Catsper2
LOC143272537	Dnajb1	0.16739247571753	undirected	LOC143272537	Dnajb1
LOC143272537	Dnajb4	0.129999126501953	undirected	LOC143272537	Dnajb4
LOC143272537	Manf	0.134027759826941	undirected	LOC143272537	Manf
LOC143272537	Shpk	0.109561940045383	undirected	LOC143272537	Shpk
LOC143272537	LOC102903879	0.102724049652524	undirected	LOC143272537	LOC102903879
LOC143272537	Sanbr	0.102673046227472	undirected	LOC143272537	Sanbr
LOC143272537	Mtif2	0.129499297147339	undirected	LOC143272537	Mtif2
LOC143272537	Tmem33	0.126775618632655	undirected	LOC143272537	Tmem33
LOC143272537	Swt1	0.135018040956502	undirected	LOC143272537	Swt1
LOC143272537	Sdf2l1	0.126872514096497	undirected	LOC143272537	Sdf2l1
LOC143272537	LOC102908853	0.114769980991435	undirected	LOC143272537	LOC102908853
LOC143272537	LOC143269254	0.116399244136578	undirected	LOC143272537	LOC143269254
LOC143272537	LOC143269276	0.112409813086618	undirected	LOC143272537	LOC143269276
LOC143272537	LOC143269239	0.1156745461239	undirected	LOC143272537	LOC143269239
LOC143272537	Cyth4	0.102530996447381	undirected	LOC143272537	Cyth4
LOC143272537	St13	0.118836825493721	undirected	LOC143272537	St13
LOC143272537	LOC102913681	0.120271262729255	undirected	LOC143272537	LOC102913681
LOC143272537	P4ha1	0.155629644107823	undirected	LOC143272537	P4ha1
LOC143272537	Cirbp	0.106845580823592	undirected	LOC143272537	Cirbp
LOC143272537	Hsph1	0.162829070422182	undirected	LOC143272537	Hsph1
LOC143272537	Gpr34	0.130391695583522	undirected	LOC143272537	Gpr34
LOC121828550	Catsper2	0.120320944984815	undirected	LOC121828550	Catsper2
LOC121828550	Dnajb1	0.140026883223327	undirected	LOC121828550	Dnajb1
LOC121828550	LOC102912797	0.11664103222859	undirected	LOC121828550	LOC102912797
LOC121828550	Dnajb4	0.100096323290704	undirected	LOC121828550	Dnajb4
LOC121828550	Manf	0.14191942120852	undirected	LOC121828550	Manf
LOC121828550	LOC102903879	0.106674203511709	undirected	LOC121828550	LOC102903879
LOC121828550	Tmem33	0.106481785554938	undirected	LOC121828550	Tmem33
LOC121828550	Swt1	0.105828047914626	undirected	LOC121828550	Swt1
LOC121828550	LOC143269254	0.111664515716195	undirected	LOC121828550	LOC143269254
LOC121828550	LOC143269276	0.119448204507092	undirected	LOC121828550	LOC143269276
LOC121828550	LOC143269239	0.122567763982041	undirected	LOC121828550	LOC143269239
LOC121828550	LOC102913681	0.136963849101535	undirected	LOC121828550	LOC102913681
LOC121828550	LOC102913375	0.115287478751486	undirected	LOC121828550	LOC102913375
LOC121828550	P4ha1	0.131743637330374	undirected	LOC121828550	P4ha1
LOC121828550	Cirbp	0.15642927104127	undirected	LOC121828550	Cirbp
LOC121828550	Hspb1	0.121531148507076	undirected	LOC121828550	Hspb1
LOC121828550	Hsph1	0.101845288930857	undirected	LOC121828550	Hsph1
C8g	Dnajb1	0.127280110344214	undirected	C8g	Dnajb1
C8g	Manf	0.127449546161792	undirected	C8g	Manf
C8g	Shpk	0.107746514056508	undirected	C8g	Shpk
C8g	Swt1	0.109192830255177	undirected	C8g	Swt1
C8g	Sdf2l1	0.113892771779367	undirected	C8g	Sdf2l1
C8g	LOC102908853	0.134976164381612	undirected	C8g	LOC102908853
C8g	LOC121822847	0.10091659902856	undirected	C8g	LOC121822847
C8g	LOC143269254	0.105704966357871	undirected	C8g	LOC143269254
C8g	LOC143269276	0.100573686800439	undirected	C8g	LOC143269276
C8g	LOC143269239	0.103822343742895	undirected	C8g	LOC143269239
C8g	Cyth4	0.102490469477802	undirected	C8g	Cyth4
C8g	LOC102913681	0.104800551699249	undirected	C8g	LOC102913681
C8g	P4ha1	0.139373940984619	undirected	C8g	P4ha1
C8g	Cirbp	0.130933785321516	undirected	C8g	Cirbp
C8g	Denr	0.104100303587102	undirected	C8g	Denr
C8g	Hsph1	0.137893542555366	undirected	C8g	Hsph1
C8g	Gpr34	0.12697312395962	undirected	C8g	Gpr34
Scrn3	LOC121828985	0.151677622612013	undirected	Scrn3	LOC121828985
Scrn3	Smtnl1	0.143375197864112	undirected	Scrn3	Smtnl1
Scrn3	LOC107400156	0.10725400867503	undirected	Scrn3	LOC107400156
Scrn3	LOC143272970	0.100131539279095	undirected	Scrn3	LOC143272970
Scrn3	Catsper2	0.10933431174829	undirected	Scrn3	Catsper2
Scrn3	Duox1	0.11040095773609	undirected	Scrn3	Duox1
Scrn3	Sppl2a	0.123132663596775	undirected	Scrn3	Sppl2a
Scrn3	Dnajb1	0.180021281734091	undirected	Scrn3	Dnajb1
Scrn3	Dnajb4	0.134230908192201	undirected	Scrn3	Dnajb4
Scrn3	Manf	0.146125810464264	undirected	Scrn3	Manf
Scrn3	LOC121826466	0.100983501545182	undirected	Scrn3	LOC121826466
Scrn3	Spmip7	0.106444931504198	undirected	Scrn3	Spmip7
Scrn3	Pno1	0.143906135912434	undirected	Scrn3	Pno1
Scrn3	LOC102903879	0.105763732762301	undirected	Scrn3	LOC102903879
Scrn3	Sanbr	0.131310970660232	undirected	Scrn3	Sanbr
Scrn3	Mtif2	0.169287810281623	undirected	Scrn3	Mtif2
Scrn3	LOC143267514	0.100500138715788	undirected	Scrn3	LOC143267514
Scrn3	Bst1	0.119769620193528	undirected	Scrn3	Bst1
Scrn3	Tmem33	0.162491118291606	undirected	Scrn3	Tmem33
Scrn3	Swt1	0.160226324305498	undirected	Scrn3	Swt1
Scrn3	Sdf2l1	0.126610055433287	undirected	Scrn3	Sdf2l1
Scrn3	LOC143269277	0.121342405185453	undirected	Scrn3	LOC143269277
Scrn3	LOC143269254	0.171823431108745	undirected	Scrn3	LOC143269254
Scrn3	LOC143269276	0.182505303113074	undirected	Scrn3	LOC143269276
Scrn3	LOC143269239	0.186190927141686	undirected	Scrn3	LOC143269239
Scrn3	St13	0.149870762159944	undirected	Scrn3	St13
Scrn3	LOC102913681	0.14119150218722	undirected	Scrn3	LOC102913681
Scrn3	LOC102913375	0.104712051657532	undirected	Scrn3	LOC102913375
Scrn3	P4ha1	0.167492090794476	undirected	Scrn3	P4ha1
Scrn3	Cirbp	0.106472269716986	undirected	Scrn3	Cirbp
Scrn3	Hspb1	0.106758595543939	undirected	Scrn3	Hspb1
Scrn3	Hsph1	0.156212195839302	undirected	Scrn3	Hsph1
LOC121828687	Dnajb1	0.110786335828021	undirected	LOC121828687	Dnajb1
LOC121828687	Manf	0.108131772973895	undirected	LOC121828687	Manf
LOC121828687	LOC143269254	0.123135730493485	undirected	LOC121828687	LOC143269254
LOC121828687	LOC143269276	0.129102075874199	undirected	LOC121828687	LOC143269276
LOC121828687	LOC143269239	0.131766617428762	undirected	LOC121828687	LOC143269239
LOC121828687	P4ha1	0.116209077140492	undirected	LOC121828687	P4ha1
LOC121828687	Cirbp	0.101500099369867	undirected	LOC121828687	Cirbp
LOC121828687	Hsph1	0.100683372330512	undirected	LOC121828687	Hsph1
LOC121828985	Smtnl1	0.110269348275074	undirected	LOC121828985	Smtnl1
LOC121828985	F2	0.104484909424985	undirected	LOC121828985	F2
LOC121828985	LOC107400156	0.110154044245024	undirected	LOC121828985	LOC107400156
LOC121828985	Sppl2a	0.124122022742058	undirected	LOC121828985	Sppl2a
LOC121828985	Dnajb1	0.169653801171012	undirected	LOC121828985	Dnajb1
LOC121828985	Dnajb4	0.133234155813618	undirected	LOC121828985	Dnajb4
LOC121828985	Manf	0.135268555577934	undirected	LOC121828985	Manf
LOC121828985	Pno1	0.149699676584208	undirected	LOC121828985	Pno1
LOC121828985	Sanbr	0.129846576305285	undirected	LOC121828985	Sanbr
LOC121828985	Mtif2	0.169700304820087	undirected	LOC121828985	Mtif2
LOC121828985	Bst1	0.109051875283544	undirected	LOC121828985	Bst1
LOC121828985	Tmem33	0.173294459793198	undirected	LOC121828985	Tmem33
LOC121828985	Swt1	0.169720247940244	undirected	LOC121828985	Swt1
LOC121828985	Sdf2l1	0.131339635631631	undirected	LOC121828985	Sdf2l1
LOC121828985	LOC102908853	0.106044562715126	undirected	LOC121828985	LOC102908853
LOC121828985	LOC143269277	0.11529290990308	undirected	LOC121828985	LOC143269277
LOC121828985	LOC143269254	0.152698192839849	undirected	LOC121828985	LOC143269254
LOC121828985	LOC143269276	0.162158494393522	undirected	LOC121828985	LOC143269276
LOC121828985	LOC143269239	0.166131784123229	undirected	LOC121828985	LOC143269239
LOC121828985	St13	0.164470228982752	undirected	LOC121828985	St13
LOC121828985	LOC102913681	0.118532500401271	undirected	LOC121828985	LOC102913681
LOC121828985	P4ha1	0.166419240556868	undirected	LOC121828985	P4ha1
LOC121828985	Hsph1	0.166293198279084	undirected	LOC121828985	Hsph1
LOC121828985	Gpr34	0.106972891914742	undirected	LOC121828985	Gpr34
Ttn	F2	0.153229938103536	undirected	Ttn	F2
Ttn	LOC107400156	0.134704444505253	undirected	Ttn	LOC107400156
Ttn	LOC143272970	0.124725005021313	undirected	Ttn	LOC143272970
Ttn	Capn3	0.115993181542529	undirected	Ttn	Capn3
Ttn	Catsper2	0.114489695053741	undirected	Ttn	Catsper2
Ttn	Sppl2a	0.109628647264241	undirected	Ttn	Sppl2a
Ttn	Dnajb1	0.195564261272851	undirected	Ttn	Dnajb1
Ttn	Dnajb4	0.131682011609911	undirected	Ttn	Dnajb4
Ttn	Manf	0.169981466088058	undirected	Ttn	Manf
Ttn	Spmip7	0.125278442639826	undirected	Ttn	Spmip7
Ttn	Pno1	0.139496853395937	undirected	Ttn	Pno1
Ttn	LOC102903879	0.105709752298103	undirected	Ttn	LOC102903879
Ttn	Sanbr	0.140356107618113	undirected	Ttn	Sanbr
Ttn	Mtif2	0.200957323937431	undirected	Ttn	Mtif2
Ttn	Bst1	0.144340921284364	undirected	Ttn	Bst1
Ttn	Tmem33	0.158382572469892	undirected	Ttn	Tmem33
Ttn	Swt1	0.14104144020544	undirected	Ttn	Swt1
Ttn	Sdf2l1	0.162304567279618	undirected	Ttn	Sdf2l1
Ttn	LOC102904734	0.114424116034817	undirected	Ttn	LOC102904734
Ttn	LOC102908853	0.113913652162688	undirected	Ttn	LOC102908853
Ttn	LOC143269277	0.126236618072086	undirected	Ttn	LOC143269277
Ttn	LOC143269254	0.208610675262399	undirected	Ttn	LOC143269254
Ttn	LOC143269276	0.203268580462023	undirected	Ttn	LOC143269276
Ttn	LOC143269239	0.20795480804161	undirected	Ttn	LOC143269239
Ttn	Sla	0.131022643307544	undirected	Ttn	Sla
Ttn	St13	0.136502744897345	undirected	Ttn	St13
Ttn	LOC102913681	0.131118566876926	undirected	Ttn	LOC102913681
Ttn	P4ha1	0.200311187384359	undirected	Ttn	P4ha1
Ttn	Cirbp	0.108973365667243	undirected	Ttn	Cirbp
Ttn	Hspb1	0.121556255385033	undirected	Ttn	Hspb1
Ttn	Hsph1	0.223810033654575	undirected	Ttn	Hsph1
Ttn	Gpr34	0.132523260775022	undirected	Ttn	Gpr34
Smtnl1	F2	0.102119596954375	undirected	Smtnl1	F2
Smtnl1	LOC107400156	0.10710296867346	undirected	Smtnl1	LOC107400156
Smtnl1	Sppl2a	0.110492476848404	undirected	Smtnl1	Sppl2a
Smtnl1	Dnajb1	0.159233569517102	undirected	Smtnl1	Dnajb1
Smtnl1	Dnajb4	0.119696702036725	undirected	Smtnl1	Dnajb4
Smtnl1	Manf	0.151916603550191	undirected	Smtnl1	Manf
Smtnl1	LOC107402803	0.10127799103013	undirected	Smtnl1	LOC107402803
